,Date_time,Compound,Negative,Neutral,News_outlet,Positive,Tweet,Tweet_number
141,2018-04-16 03:02:50+00:00,0.4389,0.0,0.792,CBS,0.208,"Put your hands up for Entertainer of the Year, @Jason_Aldean! ? #ACMawards https://t.co/QLFrrsyU8R",42
142,2018-04-16 03:00:10+00:00,0.8268,0.0,0.648,CBS,0.352,RT @min_d24: Love how @LukeBryanOnline was straight fan girling on @reba and @kelly_clarkson tonight on the #ACMawards! Y'all #killedit,43
143,2018-04-16 02:58:55+00:00,0.0,0.0,1.0,CBS,0.0,"Was that ""A-sharp"" performance by @reba and @kelly_clarkson or what!? ? #ACMawards https://t.co/19pDyrELqC",44
144,2018-04-16 02:57:41+00:00,0.8687,0.0,0.605,CBS,0.395,The news keeps getting better and better. @ChrisStapleton deserves a standing ovation tonight! He wins again for Ma… https://t.co/6m7nZFwPyK,45
145,2018-04-16 02:35:58+00:00,0.7152,0.0,0.626,CBS,0.374,RT @MattBoveHS: Most People Are Good is such a powerful song #ACMawards @LukeBryanOnline,46
146,2018-04-16 02:26:16+00:00,0.0,0.0,1.0,CBS,0.0,We have our #ACMawards Female Vocalist of the Year: @mirandalambert! ? https://t.co/Xu7WPuv1f2,47
147,2018-04-16 02:22:40+00:00,0.5106,0.0,0.798,CBS,0.202,"Without this talented group of women, @mirandalambert @reba @MarenMorris @KelseaBallerini and @carrieunderwood, lif… https://t.co/Zwqh2PAdM1",48
148,2018-04-16 02:12:19+00:00,0.8877,0.0,0.512,CBS,0.488,RT @ElizabethGilbe3: @carrieunderwood never disappoints! What an amazing voice and beautiful soul! #ACMawards #girlcrush,49
149,2018-04-16 02:10:19+00:00,0.0,0.0,1.0,CBS,0.0,RT @SarahJPrimo: I could listen to Dan and Shay all day  #ACMawards,50
150,2018-04-16 02:10:11+00:00,0.7027,0.0,0.744,CBS,0.256,RT @MegsMouthful: @carrieunderwood Just WOW. Can’t wait to hear more of your new music! #ACMawards,51
151,2018-04-16 02:10:09+00:00,0.807,0.0,0.641,CBS,0.359,Hugs for @CarrieUnderwood and @KeithUrban's big win for Vocal Event of the Year! #ACMawards https://t.co/nn2XJ6nCSi,52
152,2018-04-16 02:04:45+00:00,0.0,0.0,1.0,CBS,0.0,Always be yourself. Unless you can be @carrieunderwood. Then be Carrie Underwood! #ACMawards #CryPretty https://t.co/32n0QJ1FLD,53
153,2018-04-16 02:02:19+00:00,-0.5423,0.189,0.811,CBS,0.0,"RT @VeldmanKylie: Carrie Underwood gives me chills everytime she performs, she always kills it ?? #ACMawards",54
154,2018-04-16 01:47:20+00:00,0.0,0.0,1.0,CBS,0.0,Hands up for @littlebigtown at the #ACMawards? https://t.co/o8YFtpGLfK,55
155,2018-04-16 01:47:01+00:00,0.7707,0.0,0.677,CBS,0.323,RT @reba: So good to see my friend Eve twice this week! @therealeve @acmawards #acmawards https://t.co/a6LxEaQt8L,56
156,2018-04-16 01:46:34+00:00,0.5859,0.0,0.759,CBS,0.241,See all the amazing red carpet looks from the 53rd #ACMawards: https://t.co/ZeZiMXphFK https://t.co/Gi79cuuVPm,57
157,2018-04-16 01:41:44+00:00,0.8374,0.0,0.602,CBS,0.398,RT @maddymika_: the ACM awards are the BEST night of the year ????????? #ACMAwards,58
158,2018-04-16 01:40:16+00:00,-0.7027,0.368,0.632,CBS,0.0,? Sound the alarm because @mirandalambert is on FIRE ? at the #ACMawards! https://t.co/11vshBs4EV,59
159,2018-04-16 01:36:25+00:00,-0.3254,0.34,0.451,CBS,0.209,RT @Skylar_Jean: @mirandalambert can do NO wrong. She is perfection. #ACMawards,60
160,2018-04-16 01:36:19+00:00,0.4588,0.0,0.769,CBS,0.231,RT @EmilyyBruorton: @mirandalambert is my all time favorite ?#ACMAwards #keeperoftheflame #thebest,61
161,2018-04-16 01:34:44+00:00,0.0,0.0,1.0,CBS,0.0,Hats off to @Jason_Aldean! ? #ACMawards https://t.co/1WSjnafKoX,62
162,2018-04-16 01:33:02+00:00,0.6222,0.0,0.761,CBS,0.239,RT @alyssaa711: Country music just brings so much joy to my heart ?? #ACMawards,63
163,2018-04-16 01:32:27+00:00,0.891,0.075,0.543,CBS,0.382,"She may hate love songs, but @KelseaBallerini knows how to write a great one. ? Give her a round of applause for th… https://t.co/r50viWNM0Z",64
164,2018-04-16 01:29:12+00:00,0.8588,0.0,0.596,CBS,0.404,The feeling when you win Vocal Group of the Year at the #ACMawards ? Congratulations to @OldDominion! https://t.co/4SjYLtwLXy,65
165,2018-04-16 01:25:58+00:00,0.0,0.0,1.0,CBS,0.0,RT @LouisianaNashie: Way to go Old Dominion #acmawards,66
166,2018-04-16 01:24:45+00:00,0.4199,0.0,0.843,CBS,0.157,There's nothing in the world like that performance by @KeithUrban and @juliamichaels. Nicole Kidman agrees!… https://t.co/VlwVUkNZCi,67
167,2018-04-16 01:23:22+00:00,0.8902,0.0,0.654,CBS,0.346,RT @AbigailRamage: @reba is slaying the game! Loving her outfits and her puns. She is absolutely stunning!! My all time fave ???? #ACMAwards,68
168,2018-04-16 01:19:11+00:00,0.5994,0.0,0.766,CBS,0.234,"First-ever #ACMAwards winner @BrettYoungMusic stuns the crowd with an incredible performance of his hit, ""In Case Y… https://t.co/ftoksP7HrZ",69
169,2018-04-16 01:09:49+00:00,0.7184,0.0,0.625,CBS,0.375,RT @tiffstarr16: ACM awards are my favorite time of the year? #ACMawards,70
170,2018-04-16 01:08:07+00:00,0.0,0.0,1.0,CBS,0.0,RT @adelleborchetta: Loooove this song!!! @kanebrown and @Lauren_Alaina #WhatIfs #ACMAwards ????,71
171,2018-04-16 01:07:45+00:00,0.0,0.0,1.0,CBS,0.0,RT @kel_lee213: That Kane Brown performance ??? #kanebrown #whatif #ACMawards #country,72
172,2018-04-16 01:06:21+00:00,0.6696,0.0,0.837,CBS,0.163,"What if you were made for us, and we were made for you!? ?? How much did you love @kanebrown and @Lauren_Alaina's d… https://t.co/xiZQ5wgddc",73
173,2018-04-16 01:04:17+00:00,0.5255,0.0,0.78,CBS,0.22,What a performance! @gwenstefani was all smiles when @blakeshelton was on stage. #ACMawards https://t.co/yxbA1DbieE,74
174,2018-04-16 01:01:33+00:00,0.6688,0.0,0.572,CBS,0.428,RT @wendyjo3: #ACMawards loved that @blakeshelton performance!!,75
175,2018-04-16 00:58:51+00:00,0.0,0.0,1.0,CBS,0.0,"Making her first-ever appearance at the #ACMAwards, @BebeRexha performs her chart-topping collaboration with… https://t.co/u1KXKrCbdD",76
176,2018-04-16 00:51:28+00:00,0.4199,0.0,0.811,CBS,0.189,This song by @ladyantebellum sounds like the single for the summer! ? #ACMawards https://t.co/81aj1vqFYh,77
177,2018-04-16 00:50:09+00:00,0.5719,0.0,0.619,CBS,0.381,RT @42nagirl: Lady Antebellum is perfection. #ACMawards,78
178,2018-04-16 00:47:48+00:00,0.8513,0.0,0.611,CBS,0.389,"Hot off the presses! Congratulations on your win and your newborn twins, @ChrisStapleton ! #ACMawards https://t.co/4e9qhxMN69",79
179,2018-04-16 00:35:51+00:00,0.857,0.0,0.587,CBS,0.413,RT @_miracarrara: #ACMawards I am so happy “Tin Man” won song of the year. amazing?@mirandalambert,80
180,2018-04-16 00:34:38+00:00,0.8118,0.0,0.487,CBS,0.513,RT @TheAmelieAnna: Yaaas! @mirandalambert congrats on #Tinman winning! #ACMAwards,81
181,2018-04-16 00:33:32+00:00,0.8398,0.0,0.579,CBS,0.421,Congratulations to @mirandalambert for her #ACMawards win for Song of the Year! https://t.co/pucK1Us49R,82
182,2018-04-16 00:28:40+00:00,0.4199,0.0,0.811,CBS,0.189,Looks like @BebeRexha and @FLAGALine are “Meant To Be” at the #ACMawards! ? https://t.co/0RvqyJ9geh,83
183,2018-04-16 00:22:23+00:00,0.8225,0.0,0.678,CBS,0.322,RT @AlliCat028: Loving the show so far. @ChrisYoungMusic rocked it and of course @reba is perfect. @ACMawards #ACMAwards,84
184,2018-04-16 00:20:59+00:00,0.8271,0.0,0.588,CBS,0.412,RT if you loved that amazing performance of “Rich” by @MarenMorris ? #ACMawards https://t.co/3FeWpdOSl6,85
185,2018-04-16 00:09:58+00:00,0.4753,0.0,0.744,CBS,0.256,"Give a round of applause for the #ACMawards host, @reba! ? https://t.co/ilIBWn6VIn",86
186,2018-04-16 00:04:04+00:00,0.6369,0.0,0.826,CBS,0.174,RT @JustinPlummer15: Laid up in bed with my dog watching the #ACMAwards is the best way to spend Sunday night ??,87
187,2018-04-15 23:59:46+00:00,0.6996,0.0,0.721,CBS,0.279,Get ready to see your favorite country stars light up the night. The #ACMawards start NOW! https://t.co/SCf66kSWxT,88
188,2018-04-15 23:30:00+00:00,0.0,0.0,1.0,CBS,0.0,Kick your boots off and stream the 53rd #ACMawards in 30 minutes on CBS All Access: https://t.co/sdTTidJYre https://t.co/pyi23nBPSH,89
189,2018-04-15 22:00:02+00:00,0.5093,0.0,0.87,CBS,0.13,Tonight's the night! Tune in at 8/7c to see @reba and all your favorite country artists take Vegas by storm at the… https://t.co/UlPpES5eN8,90
190,2018-04-15 21:00:01+00:00,0.1759,0.0,0.922,CBS,0.078,The anticipation is real. Just three hours away from the 53rd #ACMawards! Tune in at 8/7c on CBS All Access:… https://t.co/9os3PJ4pyQ,91
191,2018-04-15 20:00:01+00:00,0.6369,0.0,0.802,CBS,0.198,"Are you ready to party with @dariusrucker in a few hours at the #ACMawards? Watch the show LIVE at 8/7c on CBS, or… https://t.co/xAGKgZFRoD",92
192,2018-04-15 16:00:01+00:00,0.0,0.0,1.0,CBS,0.0,Look out for @LukeBryanOnline's performance tonight at the 53rd #ACMawards! https://t.co/dgxgsfj5Hg,93
193,2018-04-14 23:00:01+00:00,0.34,0.0,0.893,CBS,0.107,Are you as excited for the #ACMawards as @KelseaBallerini? This Female Vocalist Of The Year nominee is taking the s… https://t.co/JSj5jGH25H,94
194,2018-04-14 20:26:59+00:00,0.0,0.0,1.0,CBS,0.0,Watch @Jason_Aldean and @ThomasRhett take a break from rehearsals to spend quality time with Route 91 Survivors.… https://t.co/TiDfaYxJUm,95
195,2018-04-14 18:17:12+00:00,0.8402,0.0,0.625,CBS,0.375,Country's brightest stars like @ThomasRhett are ready to pour their hearts out during their performances tomorrow n… https://t.co/m3zOG8M8lw,96
196,2018-04-14 14:00:00+00:00,0.4574,0.0,0.864,CBS,0.136,You’re invited to Country Music's Party of the Year®! Here's everything you need to know before watching the 53rd… https://t.co/Xr4iamFD7t,97
197,2018-04-13 22:33:38+00:00,0.4003,0.0,0.77,CBS,0.23,Get excited! @NCIS_CBS has been renewed for Season 16. https://t.co/JnL0D0vMsV,98
198,2018-04-13 22:02:29+00:00,0.3612,0.0,0.884,CBS,0.116,What goes into putting on an extraordinary show like the 53rd #ACMawards? Head behind the scenes with the executive… https://t.co/2sFRfYNAku,99
199,2018-04-13 21:49:53+00:00,0.4939,0.0,0.824,CBS,0.176,Enjoy this #FlashbackFriday revisiting @ThomasRhett @KaceyMusgraves and more of country's biggest names for their f… https://t.co/cnCQBnP1xI,100
200,2018-05-08 16:40:10+00:00,0.7579,0.0,0.745,CNN,0.255,"Yes, Don Blankenship can win — and other nuggets as Indiana, Ohio and West Virginia head to the polls | Analysis by… https://t.co/pYmEVqKdBj",1
201,2018-05-08 16:30:05+00:00,0.0,0.0,1.0,CNN,0.0,"One in five Americans say they are likely to buy an electric car for their next new vehicle, according to a new sur… https://t.co/hkkhplyHge",2
202,2018-05-08 16:20:00+00:00,0.0,0.0,1.0,CNN,0.0,Fashion expert Colin McDowell unravels royal wedding dress codes and explains what guests should wear to Meghan Mar… https://t.co/gfs2nwV5Kd,3
203,2018-05-08 16:10:10+00:00,0.4404,0.104,0.677,CNN,0.219,"The 1,000 hostages reported freed by the NIgerian army on Monday were rescued after a week-long battle with Boko Ha… https://t.co/42gq58ZdwM",4
204,2018-05-08 16:06:02+00:00,-0.5267,0.328,0.672,CNN,0.0,There's no way to stop lava. People have tried. https://t.co/ZFMsXaa5Lw https://t.co/XsNj14zYjk,5
205,2018-05-08 15:58:30+00:00,0.0,0.0,1.0,CNN,0.0,Here's the absolute best-case scenario for Republicans in 2018 | Analysis by @CillizzaCNN https://t.co/MRHAlRl5rj https://t.co/KNwfM4vZON,6
206,2018-05-08 15:45:02+00:00,0.0,0.0,1.0,CNN,0.0,The price of oil is plunging ahead of President Trump’s announcement on the Iran nuclear deal… https://t.co/GHrvahqzIH,7
207,2018-05-08 15:40:06+00:00,0.8689,0.0,0.647,CNN,0.353,President Trump to award a retired US Navy SEAL with the Medal of Honor in recognition of his actions during a 2002… https://t.co/HK3wzeb8SA,8
208,2018-05-08 15:35:00+00:00,0.5719,0.0,0.821,CNN,0.179,This recording studio on a remote Norwegian island is designed to be the perfect place to make music:… https://t.co/ILJok7MlfM,9
209,2018-05-08 15:24:57+00:00,0.4767,0.115,0.638,CNN,0.247,This company is using artificial intelligence and remote assistance to help blind and low-vision people navigate th… https://t.co/sWPQEwX7w7,10
210,2018-05-08 15:10:46+00:00,0.0,0.0,1.0,CNN,0.0,Uber just unveiled a concept for its flying rideshare service Uber Air https://t.co/yQk5AGnkOh https://t.co/qIGeFVUDFV,11
211,2018-05-08 14:57:05+00:00,-0.4745,0.163,0.837,CNN,0.0,Elon Musk doesn't have much tolerance for critics of Tesla. And he just spent nearly $10 million of his own money t… https://t.co/tE5S7H8uia,12
212,2018-05-08 14:48:26+00:00,-0.6908,0.251,0.749,CNN,0.0,President Trump has been flustered by the onslaught of negative coverage generated by his new personal lawyer Rudy… https://t.co/t2xOLY6uJh,13
213,2018-05-08 14:38:53+00:00,0.0,0.0,1.0,CNN,0.0,New York Solicitor General Barbara Underwood has been named the state's acting attorney general and will take over… https://t.co/MDNj6dEXmG,14
214,2018-05-08 14:28:22+00:00,0.7964,0.0,0.637,CNN,0.363,"A top British think tank has suggested giving $13,500 to everyone when they turn 25 to tackle a growing wealth divi… https://t.co/69zR9ZI67l",15
215,2018-05-08 14:12:18+00:00,0.0,0.0,1.0,CNN,0.0,"It's Election Day in West Virginia, Indiana, Ohio and North Carolina. Here's what to watch: https://t.co/SmkKr65qNM https://t.co/J117wnTxqb",16
216,2018-05-08 13:53:08+00:00,-0.7269,0.289,0.711,CNN,0.0,"New York Attorney General Eric Schneiderman resigns, following a report on allegations of assault by multiple women… https://t.co/UefGi7dgCq",17
217,2018-05-08 13:40:17+00:00,-0.34,0.103,0.897,CNN,0.0,The black sand of Siorarsuit beach in Greenland was forged by fire and submerged by ice — and now it lets tourists… https://t.co/1GzKpyY1b4,18
218,2018-05-08 13:35:00+00:00,0.34,0.0,0.888,CNN,0.112,Major League Baseball announces the New York Yankees and Boston Red Sox will play two regular-season games in Londo… https://t.co/Plw1hdSJEv,19
219,2018-05-08 13:23:05+00:00,0.0,0.0,1.0,CNN,0.0,The officials cautioned nothing is final until Trump makes his announcement from the Diplomatic Room of the White H… https://t.co/0ZPc9ZNZdO,20
220,2018-05-08 13:20:11+00:00,0.2263,0.0,0.913,CNN,0.087,"President Trump is expected to announce today he will allow sanctions to go forward on Iran, a first step toward wi… https://t.co/ETFkASq5uP",21
221,2018-05-08 13:15:07+00:00,0.0,0.0,1.0,CNN,0.0,"Walmart is making its opioid policy more strict, limiting the duration of prescriptions and requiring they be fille… https://t.co/Al2J0LU1n6",22
222,2018-05-08 13:10:04+00:00,0.6908,0.0,0.678,CNN,0.322,Connecticut is joining a national drive to effectively elect the president by popular vote https://t.co/zkZKGMGYkY,23
223,2018-05-08 13:05:03+00:00,-0.7906,0.292,0.708,CNN,0.0,A second teen girl is reported to have been raped and set on fire within days in India https://t.co/rTsxdHQtqA https://t.co/ZHffPD6ZO8,24
224,2018-05-08 13:00:16+00:00,0.4939,0.0,0.856,CNN,0.144,Almost two-thirds of Americans -- 63% -- believe that the US should not withdraw from the Iran nuclear agreement https://t.co/atquIswvNa,25
225,2018-05-08 12:55:00+00:00,0.0,0.0,1.0,CNN,0.0,Fashion expert Colin McDowell unravels royal wedding dress codes and explains what guests should wear to Meghan Mar… https://t.co/PyuNQi0HRa,26
226,2018-05-08 12:50:13+00:00,0.0,0.0,1.0,CNN,0.0,Hyundai Group says that it's setting up a task force to prepare for the potential restarting of economic projects i… https://t.co/hIx1atLJhO,27
227,2018-05-08 12:45:32+00:00,0.3164,0.0,0.909,CNN,0.091,"""John Kerry can't get over the fact that he had his chance and blew it! Stay away from negotiations John, you are h… https://t.co/t76JzEnQY8",28
228,2018-05-08 12:44:45+00:00,0.0,0.0,1.0,CNN,0.0,"Former US Secretary of State John Kerry is urging President Trump not to pull out of the Iran nuclear deal, warning… https://t.co/OWULboYAQm",29
229,2018-05-08 12:39:09+00:00,-0.2235,0.079,0.921,CNN,0.0,"RT @NewDay: ""Unless the strategy is to completely muddy all the waters so no-one knows what anyone's talking about, he's not helping"" says…",30
230,2018-05-08 12:24:39+00:00,0.2023,0.0,0.909,CNN,0.091,"Eric Schneiderman says there was ""role playing"" in his private life. @RonanFarrow, who spoke to women alleging abus… https://t.co/VwRv3gxTAX",31
231,2018-05-08 12:15:10+00:00,0.4404,0.104,0.677,CNN,0.219,"The 1,000 hostages reported freed by the NIgerian army on Monday were rescued after a week-long battle with Boko Ha… https://t.co/InNl3O7JBy",32
232,2018-05-08 12:10:51+00:00,0.3182,0.0,0.897,CNN,0.103,"The Republicans' bid to keep or expand their majority in the Senate starts today in West Virginia, Indiana and Ohio… https://t.co/Q54G2bf0DH",33
233,2018-05-08 12:00:11+00:00,-0.4215,0.286,0.714,CNN,0.0,7 simple ways to cope with loneliness https://t.co/7pCNMNaP5Q https://t.co/27ZLdomRQr,34
234,2018-05-08 11:51:23+00:00,-0.7351,0.256,0.744,CNN,0.0,"RT @NewDay: New York AG Eric Schneiderman resigned after @RonanFarrow and @JaneMayerNYer reported allegations of abuse.

Farrow: He ""was a…",35
235,2018-05-08 11:50:05+00:00,0.0,0.0,1.0,CNN,0.0,How Trump's Iran drama could upend European unity | @NicRobertsonCNN for @CNNopinion https://t.co/VaSMn98S4d,36
236,2018-05-08 11:37:47+00:00,0.0,0.0,1.0,CNN,0.0,"North Korean leader Kim Jong Un met with Chinese President Xi Jinping in northern China on Monday and Tuesday, Chin… https://t.co/3jXEGTM04e",37
237,2018-05-08 11:25:03+00:00,0.7579,0.0,0.745,CNN,0.255,"Yes, Don Blankenship can win — and other nuggets as Indiana, Ohio and West Virginia head to the polls | Analysis by… https://t.co/xYgUeDOQoy",38
238,2018-05-08 11:20:09+00:00,-0.4208,0.113,0.887,CNN,0.0,"President Trump can land his most devastating blow yet on the legacy of Barack Obama, but a move to pull out of the… https://t.co/ag40sy2mlK",39
239,2018-05-08 11:15:07+00:00,-0.5267,0.328,0.672,CNN,0.0,There's no way to stop lava. People have tried. https://t.co/vVpRqlRIzD https://t.co/vaROI7yqEV,40
240,2018-05-08 11:10:07+00:00,0.0,0.0,1.0,CNN,0.0,"5 things for Tuesday:

- Eric Schneiderman
- Iran nuclear deal
- Primaries
- Hawaii volcanic eruptions
- Nigeria… https://t.co/f8fNElwzvp",41
241,2018-05-08 11:05:04+00:00,-0.1779,0.082,0.918,CNN,0.0,"China's attempts to influence national affairs in Australia and New Zealand have to be taken seriously, former US S… https://t.co/wiR3c5VmNA",42
242,2018-05-08 11:01:03+00:00,0.0,0.0,1.0,CNN,0.0,"From the trading floor to the corner office, @adenatfriedman joined @Nasdaq as an intern and today she's President… https://t.co/HuOefOR7tH",43
243,2018-05-08 10:55:04+00:00,0.5859,0.0,0.787,CNN,0.213,Don Blankenship looks to send Trump a message with a primary win in West Virginia https://t.co/SOSZ5ApRAv https://t.co/6rmVxLeJHg,44
244,2018-05-08 10:50:08+00:00,0.0,0.0,1.0,CNN,0.0,Pediatricians are concerned about climate change. Here's why: https://t.co/QFYE8lM5zn https://t.co/vEj8ZHcT0z,45
245,2018-05-08 10:45:00+00:00,0.0,0.0,1.0,CNN,0.0,"This community in Mumbai, India has been working together for generations to make high-quality pottery that's sold… https://t.co/QC4XdOG1DS",46
246,2018-05-08 10:40:05+00:00,0.0,0.0,1.0,CNN,0.0,"It's Election Day in West Virginia, Indiana, Ohio and North Carolina. Here's what to watch: https://t.co/Ffe3cJWKs3 https://t.co/pua7Mw4c2B",47
247,2018-05-08 10:35:00+00:00,0.5719,0.0,0.821,CNN,0.179,These futuristic luxury pods in Jordan's Wadi Rum desert provide the perfect view of the night sky:… https://t.co/NBTHUA1SXR,48
248,2018-05-08 10:31:01+00:00,-0.7269,0.289,0.711,CNN,0.0,"New York Attorney General Eric Schneiderman resigns, following a report on allegations of assault by multiple women… https://t.co/rK1br574dH",49
249,2018-05-08 10:13:43+00:00,0.3167,0.0,0.892,CNN,0.108,Russia will showcase some of its newest and most advanced military hardware on Wednesday when it stages its annual… https://t.co/yVrq7R0Dze,50
250,2018-05-08 10:06:39+00:00,0.0,0.0,1.0,CNN,0.0,JUST IN: Almost two-thirds of Americans -- 63% -- believe that the US should not withdraw from the Iran nuclear agr… https://t.co/qMOxkYTpz2,51
251,2018-05-08 10:00:36+00:00,-0.4404,0.153,0.847,CNN,0.0,Children worldwide are estimated to bear 88% of the burden of disease related to climate change… https://t.co/QVeAVvevGv,52
252,2018-05-08 09:52:14+00:00,0.0,0.0,1.0,CNN,0.0,Here are some ways to connect with the world -- and connect with yourself in the process https://t.co/yut3Z40n99,53
253,2018-05-08 09:40:10+00:00,0.0,0.0,1.0,CNN,0.0,Here are the world's most extreme airports https://t.co/uY4m2nqFq3 via @CNNTravel https://t.co/vC4sjoJKUR,54
254,2018-05-08 09:33:32+00:00,-0.1779,0.082,0.918,CNN,0.0,"China's attempts to influence national affairs in Australia and New Zealand have to be taken seriously, former US S… https://t.co/cHOVBU7b3d",55
255,2018-05-08 09:19:41+00:00,-0.296,0.109,0.891,CNN,0.0,"There is nothing you can do to stop lava, and this astonishing footage from Hawaii shows why https://t.co/usZlWELh6v https://t.co/NIoTyMbFJ8",56
256,2018-05-08 09:07:43+00:00,0.0,0.0,1.0,CNN,0.0,"""Until it's stabilized, I highly suggest staying out of the area."" 

Hawaii volcano eruption leaves residents wonde… https://t.co/K8s9cubEO1",57
257,2018-05-08 08:51:48+00:00,-0.6705,0.297,0.703,CNN,0.0,People have tried to stop lava from flowing. This is why they failed https://t.co/S89tIdzySa https://t.co/XYl8vZTtp3,58
258,2018-05-08 08:42:12+00:00,0.8016,0.0,0.644,CNN,0.356,"The most heavenly looks at the #MetGala, from Priyanka Chopra to Blake Lively https://t.co/cnef10GbKw https://t.co/gs5hhGrbZt",59
259,2018-05-08 08:30:44+00:00,-0.25,0.237,0.614,CNN,0.149,China has a growing fertility problem. Here's why: https://t.co/1dm9uXJwVK https://t.co/d9cS4PpmtW,60
260,2018-05-08 08:11:25+00:00,-0.34,0.138,0.862,CNN,0.0,"Sen. McCain has the right to despise Donald Trump, writes Scott Jennings for @CNNOpinion https://t.co/pT3y0HAxlW https://t.co/tDOWmne9OS",61
261,2018-05-08 07:54:46+00:00,-0.1027,0.113,0.887,CNN,0.0,"Cousin of HIV is ""off the charts"" in Australia, doctor warns https://t.co/eool8POyHl",62
262,2018-05-08 07:35:02+00:00,-0.8204,0.368,0.632,CNN,0.0,"Someone is really desperate to kill the Iran deal, writes John Kirby https://t.co/ZKfs7OA3Pa via @CNNOpinion",63
263,2018-05-08 07:30:15+00:00,0.0,0.0,1.0,CNN,0.0,"We don't ask surgeons to buy their own scalpels, writes teacher Lily Eskelsen García https://t.co/2yUg8CKlfr https://t.co/sIrRmFq1tt",64
264,2018-05-08 07:24:05+00:00,-0.5423,0.241,0.759,CNN,0.0,Italians could return to the polls after coalition talks fail https://t.co/IPaGTj1m4g https://t.co/UGU7eSwpxn,65
265,2018-05-08 07:15:03+00:00,-0.4404,0.162,0.838,CNN,0.0,A luxury rental car dealer drives guns off the streets by trading rentals for weapons https://t.co/JZ5FcuGJej https://t.co/nPGVumPS5B,66
266,2018-05-08 07:12:04+00:00,-0.0018,0.127,0.709,CNN,0.164,"The US is still the most powerful nation in the Asia region in spite of a rising challenge from China, Australian t… https://t.co/mYZCDYtBXG",67
267,2018-05-08 07:00:20+00:00,0.0,0.0,1.0,CNN,0.0,"Trump once said pleading the Fifth was for ""the mob"" and now he might do it https://t.co/Al8txsDQEl https://t.co/dcgCZY2ET1",68
268,2018-05-08 06:54:05+00:00,-0.6705,0.428,0.405,CNN,0.168,India's problem with rape: Do women feel safe? https://t.co/ZwtzMiPRoW https://t.co/i2jaWVnBHh,69
269,2018-05-08 06:45:03+00:00,0.0,0.0,1.0,CNN,0.0,NBC's Bob Greenblatt wants to get rid of the 5-minute ad break https://t.co/EF9yTwibU4 https://t.co/LuckIKrvXO,70
270,2018-05-08 06:37:05+00:00,0.0,0.0,1.0,CNN,0.0,World holds breath for Trump's Iran deal decision | Analysis by @StCollinson https://t.co/0DfdRnXFi8 https://t.co/fc1gp10bwf,71
271,2018-05-08 06:30:11+00:00,0.0516,0.0,0.921,CNN,0.079,University of Florida grads who were rushed off stage get an official apology https://t.co/SxcGb2AkeH https://t.co/nJqYCVnlox,72
272,2018-05-08 06:15:03+00:00,-0.0516,0.066,0.934,CNN,0.0,White House backs Attorney General Jeff Sessions as some House Republicans push to hold him in contempt… https://t.co/CaQEdkYGTI,73
273,2018-05-08 06:00:17+00:00,-0.296,0.167,0.833,CNN,0.0,Childish Gambino's video grabs you by the throat https://t.co/LY9XPvtXJv (via @CNNOpinion) https://t.co/AHOiyowA2o,74
274,2018-05-08 05:45:05+00:00,-0.8689,0.375,0.556,CNN,0.069,"George Zimmerman, the man who was acquitted of murder in the shooting death of Trayvon Martin, accused of criminal… https://t.co/cwmkKkb5lc",75
275,2018-05-08 05:30:09+00:00,0.4019,0.0,0.828,CNN,0.172,White House scrambling to shore up support for President Trump's CIA pick https://t.co/RbydRdKVHC https://t.co/YZ8ZaG0T7X,76
276,2018-05-08 05:15:04+00:00,-0.5574,0.314,0.581,CNN,0.105,Former top Chinese leader gets life in prison on corruption charges https://t.co/9WEaRz9isw https://t.co/paWeGM76NQ,77
277,2018-05-08 05:00:09+00:00,0.0,0.0,1.0,CNN,0.0,4 things Melania Trump can teach her husband about life https://t.co/YcNs9eFKhZ | Analysis By Chris Cillizza https://t.co/IVLepmBg7A,78
278,2018-05-08 04:45:06+00:00,0.0,0.0,1.0,CNN,0.0,Three black women checked out of their Airbnb rental. Then someone called the police on them.… https://t.co/QnqKF1XWLh,79
279,2018-05-08 04:30:12+00:00,0.0,0.0,1.0,CNN,0.0,Why postmodern architecture is making a comeback https://t.co/Ll2vLhwqjl https://t.co/dXhT95OizV,80
280,2018-05-08 04:15:04+00:00,-0.34,0.138,0.862,CNN,0.0,"Sen. McCain has the right to despise Donald Trump, writes Scott Jennings for @CNNOpinion https://t.co/Ypj0qD4ggk https://t.co/iUgrJIxyxL",81
281,2018-05-08 04:00:15+00:00,0.0,0.0,1.0,CNN,0.0,Watch flaming lava consume a Ford Mustang in time-lapse video https://t.co/I6DqBLLDoe https://t.co/0JZyvkBugg,82
282,2018-05-08 03:45:07+00:00,0.0,0.0,1.0,CNN,0.0,"Six foot wings, a proposal and more moments from the 2018 Met Gala https://t.co/orGCJphR2v https://t.co/d4rhAhPdOU",83
283,2018-05-08 03:30:12+00:00,-0.1139,0.062,0.938,CNN,0.0,"Donald Trump won't receive an invite to the Met Gala as long as Anna Wintour is running the show, the Vogue editor… https://t.co/WbmEXCJzn8",84
284,2018-05-08 03:15:09+00:00,-0.5106,0.301,0.699,CNN,0.0,"Lawsuit accuses US Olympic Committee, taekwondo stars of sex trafficking https://t.co/LIDLYKKc4R https://t.co/pVLWOylYEL",85
